hype	02484473-n	02484322-n
hype	14164341-n	14195315-n
hype	07851926-n	07850329-n
hype	10209731-n	09777012-n
hype	06735922-n	06733939-n
hype	05621178-n	05621439-n
hype	14409371-n	14408086-n
hype	07417405-n	07417644-n
hype	00088725-n	00088481-n
hype	01259211-n	00070965-n
hype	09772930-n	09772746-n
hype	02382204-n	02374451-n
hype	00182435-n	00181781-n
hype	12677841-n	13112664-n
hype	12097396-n	13112664-n
hype	07027090-n	07026646-n
hype	09965985-n	10215623-n
hype	13104059-n	13103136-n
hype	13912260-n	13863186-n
hype	03380867-n	03122748-n
hype	10082146-n	10247044-n
hype	01850192-n	01846331-n
hype	14712489-n	14625458-n
hype	07029088-n	07028373-n
hype	00594260-n	00586262-n
hype	06902362-n	06898794-n
hype	14190493-n	14189837-n
hype	05921123-n	05809192-n
hype	07416714-n	07283608-n
hype	07447261-n	07288639-n
hype	15245829-n	15245515-n
hype	14485064-n	14483917-n
hype	06741728-n	06741305-n
hype	00354583-n	00351638-n
hype	14749543-n	14929350-n
hype	14749543-n	05410315-n
hype	06345131-n	06343971-n
hype	07548978-n	07547805-n
hype	05406570-n	05405946-n
hype	04915866-n	04914292-n
hype	00114431-n	00045250-n
hype	04437953-n	03733925-n
hype	07069210-n	07066659-n
hype	00203649-n	00203342-n
hype	04125257-n	04340750-n
hype	13459322-n	05701738-n
hype	04826771-n	04826235-n
hype	10546062-n	10707804-n
hype	00816841-n	00815320-n
hype	01055360-n	01053617-n
hype	07432034-n	07431683-n
hype	14472624-n	13939353-n
hype	03150232-n	03736970-n
hype	13495209-n	13535261-n
hype	07050952-n	07060167-n
hype	07050952-n	07048000-n
hype	12890265-n	11669921-n
hype	04074482-n	03740161-n
hype	07026239-n	07025900-n
hype	10441534-n	09605289-n
hype	14651708-n	14625458-n
hype	11429661-n	11450869-n
hype	09991026-n	10287213-n
hype	00394803-n	00391599-n
hype	00043195-n	00030358-n
hype	03510487-n	02788689-n
hype	10166762-n	10791221-n
hype	05908000-n	05905348-n
hype	05788924-n	05788149-n
hype	10201535-n	09998101-n
hype	09765278-n	10415638-n
hype	03065063-n	04048568-n
hype	06471737-n	06470073-n
hype	06522501-n	06520944-n
hype	10371741-n	10294602-n
hype	11692108-n	13154841-n
hype	05089612-n	04941453-n
hype	13726947-n	13609507-n
hype	02892948-n	04565375-n
hype	02835271-n	02834778-n
hype	10589930-n	09878275-n
hype	11973341-n	12205694-n
hype	06703213-n	06702458-n
hype	06544432-n	06471345-n
hype	03936269-n	03073977-n
hype	13963032-n	13962498-n
hype	04553920-n	04223580-n
hype	04553703-n	02801525-n
hype	10698241-n	10067011-n
hype	00748919-n	00310666-n
hype	00716777-n	00671351-n
hype	14884963-n	14607521-n
hype	02314001-n	08102555-n
hype	13376012-n	13375323-n
hype	13376012-n	06885389-n
hype	11894558-n	13085113-n
hype	10645854-n	10412055-n
hype	01605630-n	01604330-n
hype	10162644-n	10316013-n
hype	03787164-n	02856463-n
hype	02085118-n	02084861-n
hype	03288742-n	03228016-n
hype	14850948-n	14850483-n
hype	00493031-n	00488225-n
hype	15151641-n	15144371-n
hype	04252653-n	03699975-n
hype	03673450-n	04508949-n
hype	02381261-n	02377703-n
hype	04973110-n	04972801-n
hype	04710127-n	04709253-n
hype	07475242-n	07473441-n
hype	10581464-n	10338707-n
hype	01172441-n	01170962-n
hype	09481036-n	09304750-n
hype	08308039-n	08307589-n
hype	14593671-n	14902141-n
hype	10744544-n	10765679-n
hype	10744544-n	10453357-n
hype	14014990-n	14014621-n
hype	04635953-n	04635631-n
hype	07302836-n	07283608-n
hype	00986938-n	00972621-n
hype	13480848-n	13450206-n
hype	03343560-n	03346455-n
hype	14842847-n	14840755-n
hype	07481375-n	07480896-n
hype	14686186-n	14875077-n
hype	07420435-n	07372959-n
hype	06711159-n	06710546-n
hype	10726031-n	00007846-n
hype	08357647-n	08213079-n
hype	07475870-n	07283608-n
hype	07411160-n	07351612-n
hype	05789808-n	05788149-n
hype	00346693-n	00346296-n
hype	00163406-n	00191142-n
hype	10749123-n	09617867-n
hype	15077917-n	15022171-n
hype	02790823-n	04594218-n
hype	05155476-n	05154676-n
hype	03786417-n	02707683-n
hype	00212678-n	00550771-n
hype	05722427-n	05708432-n
hype	04384910-n	03636248-n
hype	07004057-n	07000195-n
hype	02964634-n	03285912-n
hype	05758059-n	05984287-n
hype	05984584-n	05809192-n
hype	07285403-n	07283608-n
hype	05120310-n	05120116-n
hype	12427184-n	12426248-n
hype	10013927-n	10372373-n
hype	10014658-n	09624559-n
hype	01004072-n	00383606-n
hype	07366289-n	07337390-n
hype	04749709-n	04748836-n
hype	12371704-n	13100677-n
hype	09217230-n	09287968-n
hype	14677485-n	15004501-n
hype	00845523-n	00844254-n
hype	07425011-n	07296428-n
hype	09426621-n	09222051-n
hype	09425607-n	09222051-n
hype	14752323-n	14617597-n
hype	14752323-n	14884120-n
hype	14167426-n	14195315-n
hype	01462803-n	01458842-n
hype	03322940-n	03699975-n
hype	04017807-n	04457326-n
hype	09786338-n	10557854-n
hype	11492833-n	11409059-n
hype	11491816-n	11418750-n
hype	05700087-n	05669934-n
hype	03543945-n	03011162-n
hype	15269331-n	15269128-n
hype	02184720-n	02183857-n
hype	03930630-n	04490091-n
hype	06547832-n	06547615-n
hype	04450465-n	03736970-n
hype	00319176-n	00041899-n
hype	01533339-n	01529672-n
hype	05567381-n	05566504-n
hype	08581503-n	08497294-n
hype	07538395-n	07537485-n
hype	07442439-n	07442288-n
hype	13825664-n	13819207-n
hype	09395086-n	09239740-n
hype	00005787-n	00004475-n
hype	04604806-n	03430551-n
hype	08366440-n	06217944-n
hype	08366440-n	08366202-n
hype	04889162-n	04887912-n
hype	06890470-n	06876309-n
hype	06890254-n	07274027-n
hype	06856884-n	07028373-n
hype	01402169-n	08103777-n
hype	01697457-n	01697178-n
hype	01369484-n	01368973-n
hype	01874434-n	01873982-n
hype	03544143-n	04134632-n
hype	07390400-n	07371293-n
hype	04560113-n	03508101-n
hype	04560113-n	04388743-n
hype	07086972-n	07086518-n
hype	06522119-n	06520944-n
hype	03708425-n	03433877-n
hype	13118707-n	13112664-n
hype	07320302-n	07296428-n
hype	00674158-n	00690501-n
hype	00265472-n	00265119-n
hype	03015254-n	03405725-n
hype	10033225-n	00007846-n
hype	10033082-n	09815790-n
hype	03238586-n	04379243-n
hype	07031636-n	07031534-n
